,fitness,fitness_trace,birth_time,route
671,2041.8019813322421,"[2013.974002785006, 0, 0.0, 27.827978547236206, 0]",34.767934799194336,"[[0, 0], [0.3859298733788611, 0.0], [0.4217831502806069, -0.29647660161616923], [0.3593978055922489, -0.1984551519367939], [0.42893375477073653, 0.018316227798219703], [0.5163203376854867, 0.05662445387312036]]"
672,2580.3116462150165,"[2488.071390943605, 0, 0.0, 92.24025527141154, 0]",34.7766854763031,"[[0, 0], [0.12714696250437868, 0.0], [0.641436081729414, -0.41118836736378683], [0.2560065533457944, -0.0013792537230674085], [0.22987348101604851, 0.5598508512117566], [0.8543703908137236, 0.8847635783280374], [1.0718159136258143, 1.4378677686984223], [0.8568402238679944, 2.33374901894004], [1.7805177408393857, 1.7296041345297777], [1.0025057763394085, 1.26351988307943], [0.7633544893240084, 1.795160490068907], [1.224033285603335, 1.8945162730195608], [0.5532377160977964, 1.8469267175538706], [0.9941142406586956, 2.2003612909023333], [0.9795369356551812, 2.1484219935437205], [1.228681735722005, 2.7135762608249996], [2.0735229977792953, 2.2663353752651605]]"
673,2058.388046152862,"[2036.8810791844296, 0, 0.0, 21.50696696843255, 0]",34.784987926483154,"[[0, 0], [0.2295760568415819, 0.0], [0.19176628599239184, -0.06890647480949325], [0.3673116642142788, 0.3148624327962255], [0.6362024598677752, 0.40739813086862886], [0.48421663747146493, 0.4840183562050249], [0.010849581284939291, 0.18439961681954486]]"
674,2107.8133218117177,"[465.00044288575504, 1600, 0.0, 42.81287892596248, 0]",34.79593873023987,"[[0, 0], [0.07754348886584168, 0.0], [0.11268692242863773, 0.2858510990513883], [0.3263220688343495, -0.8122121696246591], [0.8829152410084098, -2.164474393899122], [0.5693797098213048, -3.8993005754587657], [0.7635003265917084, -5.763177378368148], [1.8564283304079259, -7.094005292181652], [0.6433439242888563, -8.903239458055896], [-0.03987671768321485, -11.100498952803012], [1.6173110093851437, -10.923324724605742], [1.322947887897048, -11.911921594367156]]"
675,1864.0627058383218,"[1802.73255455852, 0, 0.0, 61.33015127980177, 0]",34.80117344856262,"[[0, 0], [0.07846399020502859, 0.0], [0.48712486099920266, -0.012293676056329998], [0.3746327760674134, -0.825083089257828], [-0.7265137709701524, -1.0231816125051012], [-1.675150721147355, -1.0920667799684376], [-1.2836007609464244, -0.5729657563789611], [-0.7763438966053884, -0.07793499936581169], [-0.3776980443662128, -0.8457048642760197], [-1.052030912458249, -1.7352358304087663], [-1.1460890574405551, -0.4850813117468188], [-0.3437416427727938, -1.9250339953320101], [-2.3029140542248747, -2.0164830756569896], [-0.6071135297606375, -1.006806476917738]]"
676,2032.9650289898718,"[2008.2608878302096, 0, 0.0, 24.704141159662136, 0]",34.8046932220459,"[[0, 0], [0.3859298733788611, 0.0], [0.4217831502806069, -0.29647660161616923], [0.3593978055922489, -0.1984551519367939], [0.42893375477073653, 0.018316227798219703], [0.4575780219447262, 0.030873201947461012]]"
677,2065.9459522277657,"[1987.3796508058845, 0, 0.0, 78.56630142188124, 0]",34.80642867088318,"[[0, 0], [0.07754348886584168, 0.0], [0.00034945426480152697, -0.627883999765976], [0.09814303340453473, -1.3438129692171308], [0.22222914286830187, -1.7013306996046493], [0.20375834346693367, -1.7784097362086395], [0.20231135090455812, -1.747889517453353], [0.2755975819623096, -1.8481591988960704], [0.14530840116609067, -2.020600370461687], [0.6674964501543493, -2.2782681169482255], [-0.2931645248443314, -2.0986533870411304], [1.09095574190774, -1.7361273328389017], [1.3779967761941048, 0.3336413483823152], [3.6250082491564184, -1.2020306152544404], [5.788874410772542, 0.45061508838985564], [5.811628894629832, -1.5856938066279282], [4.369260933163421, -1.0752307699938317]]"
678,2074.3476071585774,"[2027.464854433626, 0, 0.0, 46.88275272495147, 0]",34.81117534637451,"[[0, 0], [0.324501479786764, 0.0], [-0.0859142587268733, 0.6813289961981692], [0.9467196601508621, 0.3312508256206658], [0.20174863590725495, -0.10531222945450322], [-0.5156086432796151, -0.12401780602396116], [-1.0456019703054182, -0.009920382494289254], [-0.6749707884516358, -0.1467410695898496], [-1.4892793577799335, -0.2763313831119956], [-2.445523242987198, -0.1620754492068571]]"
679,2028.319258231512,"[2002.9559962389606, 0, 0.0, 25.3632619925516, 0]",34.833752393722534,"[[0, 0], [0.36241783889779794, 0.0], [0.5214505199125377, -0.2515560553117461], [0.5201271300664082, -0.2591154197692599], [0.45060566267511754, -0.20878885265180153], [-0.1355711923926713, -0.004466553620827249], [-1.019474921692569, -0.9986051061156245], [0.17590462784898295, 0.01323502338986754]]"
680,1371.0945336338318,"[1327.1058172825888, 0, 0.0, 43.98871635124296, 0]",34.85587668418884,"[[0, 0], [-0.11903181848856507, 0.0], [-0.02408817223610088, 0.04015122815244758], [-0.05494770100724766, -0.23118250897208034], [0.022992306104868188, -0.21031555421368223], [0.1603374028733741, -0.23379001386218634], [0.7700869276335862, 0.4601839626816292], [2.1167558357069867, -0.580438941036147], [4.568392514311479, -1.108345237621094], [4.493887162074082, -4.19842191506809], [6.151375876408261, -7.511863933830249]]"
681,1846.7298911876212,"[1842.7115702741717, 0, 0.0, 4.018320913449557, 0]",34.872310638427734,"[[0, 0], [0.22943830108946905, 0.0], [0.7246697759995553, -0.1243852116547228], [1.2024040913207847, -0.18591196057859016], [1.8008995709980793, -0.5622048636191715], [2.50450681281233, -1.133371897664017]]"
682,1809.7205016622565,"[1779.4608237712116, 0, 0.0, 30.25967789104501, 0]",34.87415266036987,"[[0, 0], [0.28640638444950717, 0.0], [0.8147008231460406, -0.28447647693588407], [0.7186579941364453, -0.6572355772199815], [0.617818489505204, -1.1084242516679015], [-0.05909670272164576, -1.2111432970075855], [-0.20698513660152557, -1.1170250031256534], [-0.27638562278511375, -1.0575711816342404], [-0.5333852025218428, -1.1186982480526133]]"
683,1630.0247476935033,"[1529.5713425493293, 0, 0.0, 100.45340514417397, 0]",34.90549683570862,"[[0, 0], [0.09255300395349111, 0.0], [0.03736077811957288, -0.2698800676241924], [-0.3059067357565531, -0.3895375281520291], [-0.25265745365502595, -0.4131984413161236], [-0.1576853281079999, -0.6501695389628583], [-0.13275741017070605, -1.4758956178004625], [-0.37486157445999496, -1.161799415716468], [-0.37352629246827446, -1.213130751100943], [-0.7018305503389268, -1.6602736472249506], [-0.32255612688812224, -0.95217175604325], [-0.2908956927404434, -1.9915649729047662], [-1.1153100275988832, -1.694862072202141], [-0.8365116750170906, -2.2727328087979926], [-0.09530186560701816, -1.9394892617001926], [-0.21470929807961064, -2.469262092947955], [-0.5234684511372466, -2.370079090883843]]"
684,1294.4217633418614,"[1254.5337884701742, 0, 0.0, 39.88797487168733, 0]",34.92671585083008,"[[0, 0], [0.27890998472838446, 0.0], [0.7801705810297151, -0.265095934757858], [0.5881907287687604, -0.5432265565898966], [0.45959067129602665, -0.21640227509404342], [1.2840021372466512, -0.03432619332741519], [1.3039062851788654, -1.3159374938935904], [1.671181601694728, -2.891038845435813], [2.2470887361794243, -4.077137452119171], [1.447165132186146, -3.896551078241267]]"
685,1805.428425864513,"[1778.8848872895817, 0, 0.0, 26.543538574931347, 0]",34.94004821777344,"[[0, 0], [-0.015209327662262462, 0.0], [0.13595731524720467, 0.38216106243030523], [0.3740535833141684, 1.1415514716554382], [-0.7527182195980904, 1.5041025545205629], [-0.05840727051374274, 0.15504457506104335], [-1.0503013850796004, -1.1678058753115301]]"
686,2309.9568295911804,"[2256.1749498423305, 0, 0.0, 53.7818797488498, 0]",34.94196605682373,"[[0, 0], [0.034440378784621604, 0.0], [-0.09650103384789208, -0.04996280463240527], [-0.06899591271573807, 0.10191685353510144], [-0.06877003875524826, -0.0131529439553347], [0.10019321156271394, -0.17899730072349168], [-0.2670566781605471, -0.11616198119520083], [-0.5878841004768945, -0.12920076910795375], [-0.5920492330978991, -0.07359405126353133], [-0.3437353287017827, 0.4468804866713026], [-0.10709185297675985, 1.2267020386987801], [0.5810377377340303, 0.9693032078826284], [1.0204349681120004, 1.2469219689112878], [0.9304315307096802, 1.242438893499146]]"
687,1910.2433508745119,"[1284.8467656447692, 600, 0.0, 25.396585229742605, 0]",34.9457151889801,"[[0, 0], [-0.5, 0.0], [-1.6556264721998606, 0.42148770889964304], [-2.8731644636787794, -0.6785878191779288], [-1.7578178585875186, 1.0053661263349178], [-1.5219199033601785, -1.6093495068114303], [0.7111958653026303, -3.615254059802219]]"
688,2874.9012746416943,"[2808.5830930390034, 0, 0.0, 66.31818160269071, 0]",34.95697069168091,"[[0, 0], [0.0482801769709596, 0.0], [-0.12510279573398916, -0.3642827099760082], [-0.4024970574662651, 0.2184684495816812], [-0.6572195469946677, -0.19877016738769018], [-1.2163457920861411, -0.018300294720934564], [-1.297687549307158, 0.44948632958125107], [-1.2840906890002326, 0.39658180741580884], [-0.7629843585284604, 1.0081628874295614], [-0.021671496120040906, -0.21720907007371476], [-0.26260128598936827, 1.6936588762824087], [-2.1308398066695204, 2.3813640455371075], [-3.62758453506769, 2.974993812130835], [-3.578486181558257, 4.477245227824995], [-5.089958691430164, 3.088001959128365]]"
689,2288.0528040726413,"[2249.444650487901, 0, 0.0, 38.60815358474012, 0]",34.98429274559021,"[[0, 0], [0.35006147436869006, 0.0], [0.8207048581181686, 0.12777213203376037], [0.7369563964563521, 0.007246855573512928], [0.8439966969761611, 0.06334906394474432], [0.7375755577093744, 0.06838058164441432], [0.6709045866124479, 0.5936986087417976], [0.5151749278762131, 1.370762624542375], [0.2845735438934145, 1.904448219025454], [0.3447825886075354, 1.751959269737698], [0.6342158553597291, 1.2540782421695462], [1.443874615611021, 1.1541587304740302]]"
690,1682.9012919940214,"[1414.6543699858526, 200, 0.0, 68.24692200816895, 0]",34.989511489868164,"[[0, 0], [0.04566226019424692, 0.0], [-0.1046114467127702, -0.3800440246183572], [-0.0669534967259089, -1.1961628050143782], [0.7372609026005945, -1.9867117931792964], [-0.8417233051240757, -2.741234407465071], [0.15994485107361356, -1.1789501696718256], [1.5713661063038393, -0.18410851286436675], [3.07240882962446, -0.8389912713731571], [4.559299322018143, -2.0242919254084337], [2.3056526641546355, -0.7916433687944676], [5.221657729675694, -1.885613810939634], [5.030679448049579, -4.807943377859281], [2.764421926101133, -3.489305253854007]]"
691,2048.5530016281946,"[1994.4010781589643, 0, 0.0, 54.15192346923004, 0]",35.00164437294006,"[[0, 0], [0.25984943852659104, 0.0], [-0.2343780358571656, -0.0704504179657357], [-0.255250132049916, 0.12352895197702818], [0.08145708156117645, 0.05488402851747886], [-0.5239368736529606, 0.09096119691976393], [-1.0183954670616115, 0.0827969609293757], [-1.5122579783926209, -0.04299434522043458], [-1.7932938859736087, -0.41601191436171003], [-1.9435786300091542, -0.49353794637310305], [-1.9652239487941487, -0.4178947072385714], [-1.5937088718231243, -0.3264385237008342], [-1.977875556983088, -0.22611132685000238]]"
692,1654.7160287191766,"[980.7091933120912, 600, 0.0, 74.00683540708532, 0]",35.01295304298401,"[[0, 0], [-0.4623414094690706, 0.0], [-1.15951011146343, 0.007009545708816077], [-0.6262009543432357, 0.4595281746363171], [-0.9093746056686577, -0.6558838133400027], [0.18840211847210864, -1.1741783076040464], [-0.8449394295742605, -1.2283482050582748], [-1.535482648182232, -1.4922856966830527], [-2.0248313424976154, -2.0805761440270207], [-1.3377713810161955, -0.9655875144493159], [-2.0387298220267644, -2.575463403643317], [-2.1133012616194624, -4.0326374864875625], [-0.9957222404911955, -4.311761360016982], [0.21216929253406647, -4.420705904994365], [1.034165115797781, -4.865796978561269], [0.3195039130081115, -4.648720591658362], [-0.4895478930098177, -5.120952356594479]]"
693,1267.5201872218481,"[1190.4365492821223, 0, 0.0, 77.08363793972585, 0]",35.03391790390015,"[[0, 0], [0.42482954122100414, 0.0], [0.2888759743163849, -0.44897250569537245], [0.2191651633441412, -0.7589770931054999], [0.13405315270357504, -0.6184203567561235], [0.17276031598102073, -0.460048788212431], [0.0006320954992016792, -0.3262149992049405], [-0.26497342156075654, -0.3031111394180142], [-0.14383754808244437, -0.6577312116653793], [-0.07974614179255088, 0.3232962076846736], [0.029251813609045586, -1.1014542527721465], [0.8799926619406919, -2.928031433693289], [-0.9600975666127575, -4.558421615603042], [-2.513886649763366, -2.7670144531287777], [-0.7794540755532174, -4.099073734508145]]"
694,1818.0747835886211,"[1764.5539451167472, 0, 0.0, 53.52083847187386, 0]",35.04293727874756,"[[0, 0], [0.3045716627073409, 0.0], [-0.18679567386347828, -0.07004271520778543], [-0.22879665531279056, 0.14791198556569596], [-0.17581110852527299, 0.14398719218007566], [-0.33639681768643953, -0.18305456439836795], [-0.12941348279488885, -0.6040281476252894], [0.23837768488863467, -0.9641542871784985], [0.5322833926814847, -1.1425533566706747], [0.5244510277910336, -1.1353439099520093], [0.32996478178260075, -1.2620314419210688], [0.9136938765206096, -1.2246692865347992]]"
695,2491.3270669801095,"[2441.625544154292, 0, 0.0, 49.70152282581751, 0]",35.08010959625244,"[[0, 0], [0.0482801769709596, 0.0], [0.0937419457074993, 0.09551650924702688], [0.4094240331749649, -0.10324330997850256], [0.40644860345631717, 0.07696449132812216], [0.09646875446976913, 0.12096370777011729], [0.34865607492588346, 0.8275041842877754], [0.48858449908190155, 1.9037979615631002], [0.42344585023618553, 2.5973019740293983], [1.0155782874970696, 2.4602889322406214], [1.494525629257824, 2.11727233763839], [1.3606569498809493, 2.1320647505447003]]"
696,1778.544425772258,"[1736.5745018771506, 0, 0.0, 41.969923895107385, 0]",35.083181619644165,"[[0, 0], [0.25984943852659104, 0.0], [-0.3392787003017084, -0.08540364504850008], [-0.7395589400858036, -0.011633859282310081], [-0.6774310477501533, 0.10468910605725318], [-0.8123919514389358, -0.2662350789665155], [-0.9572181133593972, -0.783633066856014], [-0.7435600698141892, -1.28508830021037], [-0.9690602546005601, -1.3713733863841133]]"
697,1855.2549319579946,"[1786.4630699838806, 0, 0.0, 68.79186197411393, 0]",35.127849102020264,"[[0, 0], [0.06859927297310109, 0.0], [-0.01662778929079368, -0.101320347916417], [-0.12404662100499496, -0.08374834057658598], [-0.45711911144292605, 0.08945286403505565], [-0.5602011964141337, 0.8833834157306518], [-1.1065334445361994, 0.23505756919737747], [-1.677097811365053, -0.553437525664851], [-1.5103175008001857, -1.117715256683034], [-1.4843265549607607, -1.504141424324725], [-2.4819187847079567, -1.7629602764952852], [-2.0148151911742724, -0.686799394602157], [-1.460140563812979, -0.7524826350878452], [-1.8025519428267414, -1.3886312139800112], [-0.923482588118365, -1.1155508094284217]]"
698,1817.2445750435666,"[966.6866382278761, 800, 0.0, 50.557936815690425, 0]",35.15197539329529,"[[0, 0], [0.07455427876673537, 0.0], [0.05248990460868343, -0.021855070923075995], [0.1326407532945772, -0.014990997316275257], [-0.24470563595293657, 0.29581662473411113], [0.587457922082391, 0.5142570151707105], [0.0880675682544441, -0.35136246358448886], [0.5058399317195486, -1.7075446446500933], [1.8324911777945354, -2.445113983772248], [2.559050619197366, -3.865822148402167], [3.2781061184250766, -5.017677204492862], [2.079558226906385, -5.63680002817728]]"
699,1141.4007969316197,"[1120.004898426322, 0, 0.0, 21.395898505297666, 0]",35.16879844665527,"[[0, 0], [-0.3786143774206771, 0.0], [-0.6222357965215044, 0.9011096667866177], [-0.9602723065324883, 2.1445528165318843], [-0.2289394344661643, 0.4481501735814749], [-0.43823147224072595, -1.7443094749619161], [-0.551232504196362, -3.5243205639285358], [-0.19763473512841048, -4.40346403353426]]"
700,1655.86734394836,"[608.6524596978716, 1000, 0.0, 47.214884250488524, 0]",35.17094588279724,"[[0, 0], [0.07455427876673537, 0.0], [0.3238516002117203, 0.24693248048119854], [0.40674662963075253, -0.5933277521002364], [1.1909670933433474, 0.3842186791280507], [1.6348014178816195, -1.2219062379484733], [0.20549539502720887, -2.564134890788974], [0.12501115325239875, -5.05768522185767], [1.8607157080362924, -6.988265732747991], [2.233939462939815, -9.605648405620963], [2.3111094178911675, -11.97995421056687]]"
701,1777.2385263362662,"[1728.4784629327405, 0, 0.0, 48.76006340352571, 0]",35.193742990493774,"[[0, 0], [-0.03144953358897906, 0.0], [-0.20230547112774305, -0.04100665283656043], [-0.21996140763584515, 0.019407386196890114], [-0.26885542514560945, 0.020162326550264092], [-0.3746461397222807, -0.2314981248201732], [-0.6013847338681226, -0.5468572490091205], [-0.7231522844585938, -0.963415715038474], [-0.7376302768764951, -1.226040609274439], [-0.7146797798668493, -1.1374666228878352], [-0.9888837294466135, -0.9866104855833009], [-0.8286386994658389, -1.2454184145339275], [-0.8909919705580562, -1.2278917941753718], [-1.2520697586151113, -1.4105684403272085], [-1.5633254855752956, -1.70732364227125], [-1.5784290970106023, -1.712926558964615], [-1.2995842520122691, -1.4558777108189787]]"
702,1687.7335839849975,"[1012.2853292928359, 600, 0.0, 75.44825469216184, 0]",35.21046495437622,"[[0, 0], [0.09255300395349111, 0.0], [0.03736077811957288, -0.2698800676241924], [-0.5210657128998496, -0.46453844077559986], [-0.5393815964864193, 0.04911725290378166], [-0.06238439556239839, 0.5759007482405814], [1.0719206833133568, 1.1721560396658866], [0.5329816550071147, 0.08529479669272215], [0.25157491242705793, -1.1110951219913685], [-1.0944339250621322, -2.2005528929923663], [0.2527179620741582, -0.7508791064411621], [-0.24446284436600113, -2.9075810217079336], [-2.1914673920109897, -1.5684511431313426], [-4.608578724675164, -1.9088382902608734], [-4.289225699082426, -4.725332778609335], [-5.227442789759957, -7.830557147201073], [-4.893786858008083, -11.291855210898266]]"
703,1742.2017918347262,"[1678.0548234699313, 0, 0.0, 64.14696836479487, 0]",35.25420165061951,"[[0, 0], [-0.03216363393355722, 0.0], [0.4563507347184355, 0.0696360344934549], [1.1937488549219155, 0.06884325166637574], [0.8211885441985339, -0.5378944869880573], [1.8694132694097552, -0.22223959794565956], [2.9828922747980284, -1.249002631488775], [1.8440291577804915, 0.1470075391653496], [0.20294479605988042, 1.1052102625239257], [0.7761437083642294, -0.4890497374680887], [-0.8711182477026688, -0.2430247163037842], [-2.1698869443099595, -1.1204128832487752], [-2.8203807299230506, -2.0979653061666284]]"
704,4088.5974802063442,"[837.8650761325849, 3200, 0.0, 50.73240407375938, 0]",35.27281832695007,"[[0, 0], [-0.1315409687378024, 0.0], [-0.2526986154364861, 0.07886058547628592], [-0.3049491455504854, 0.450036145043779], [-0.7338791447389422, 1.5629686501470195], [0.9173642338330379, 0.3654562585071811], [-0.3754452663324395, -2.0305380689889163], [1.6383269862492942, -4.701071850152585], [4.972660076680527, -6.558869516041388], [1.4666167991973502, -7.467128043332183], [-1.5188118177086438, -7.330936970899828], [0.24826511935538842, -5.818037353636691]]"
705,1280.8036467363609,"[1261.6268043040182, 0, 0.0, 19.176842432342777, 0]",35.30465054512024,"[[0, 0], [0.0482801769709596, 0.0], [-0.07376941257042385, -0.2564297666372035], [-0.3409640695772399, -0.9424952228459081], [0.25439230742576463, -1.4856500658551324], [-0.02301417412217492, -2.5489657654281745], [0.7742070623014752, -3.911663139455587], [2.2906766958964186, -4.12247032263245]]"
706,1787.811638664104,"[941.5861358370945, 800, 0.0, 46.225502827009706, 0]",35.31588077545166,"[[0, 0], [-0.12785537041678435, 0.0], [-0.08272539892062897, -0.02560343638912843], [-0.08506242104624752, -0.3430370220549779], [-0.2494107924618847, -0.18989084812360968], [0.37390859110667546, -0.9621563211515352], [1.3276783594466544, -2.2603206925954336], [-0.09830469490072216, -3.9857085430760617], [-0.6049853727414037, -5.943256815732381], [-1.7832851451995506, -6.0093139496604495], [-2.18577290266338, -6.033837499061343], [-2.496781317691044, -6.0086726103156165]]"
707,1541.7992133962525,"[915.0956256775553, 600, 0.0, 26.7035877186973, 0]",35.324827671051025,"[[0, 0], [-0.08835598314679423, 0.0], [-0.6184843109074362, 0.4205984325109168], [-1.7244952327849203, 1.018173539836948], [-3.215422822650168, 0.3068684281736523], [-0.9920788580350732, 1.0033082677372351], [1.8690882295965132, 1.8018451530423691], [0.9965762235704535, -1.5872455511399512], [2.4041494650531496, -4.680990292458604], [3.4582416990186813, -7.00407535900462]]"
708,1475.961099845451,"[1036.9596463711994, 400, 0.0, 39.00145347425156, 0]",35.339035749435425,"[[0, 0], [0.07455427876673537, 0.0], [0.3238516002117203, 0.24693248048119854], [0.40674662963075253, -0.5933277521002364], [1.127455116578135, 0.305049734807005], [-0.20691170708740908, -0.9457964736698643], [-2.0409356006855863, -2.559925932230724], [-2.473749047871506, -5.07941635506643], [-3.7987750982463915, -6.471340132854941]]"
709,1111.0722450588266,"[847.133865094481, 200, 0.0, 63.938379964345685, 0]",35.347331047058105,"[[0, 0], [0.26264508578565837, 0.0], [0.2324104498220202, -0.6149071491200994], [-0.04853163776762354, -0.7640400939975757], [0.07227832233350771, -0.4112477920048424], [0.2290616606462913, -0.33172746402467745], [0.2484540623445644, -0.3294207008768001], [-0.21099616434919918, 0.1854433319270765], [-1.6296181115583837, 0.3058804372991326], [-0.09924521826783315, -0.8675142328714546], [-1.2180671343294898, 0.9422020922062464], [1.0816813906047682, -0.29894491146158586], [0.43116043448973973, -3.4163152611731182], [2.1914864727132084, -6.375323231698738]]"
710,1592.2980857270998,"[733.3252195182713, 800, 0.0, 58.97286620882839, 0]",35.37789845466614,"[[0, 0], [0.28491278624585015, 0.0], [0.5049446049479887, -0.8840017670417109], [-0.9505478391905153, -0.48214489298412844], [-0.434948977494228, -2.0970857257866125], [1.1860592641005194, -2.193086877961394], [1.7345271951354049, -3.404220131259681], [2.734242519587754, -3.7816919511585807], [3.679721787427027, -4.72721993848286], [4.089913523838456, -6.664837789037538], [2.2503107766794996, -7.435251804271023], [2.301655226282272, -6.272060988264586], [1.805330137767401, -6.808616282361716]]"
711,1362.81572004292,"[1316.6165391169634, 0, 0.0, 46.199180925956725, 0]",35.38116216659546,"[[0, 0], [-0.39525898623120004, 0.0], [-0.3871417028999196, -0.9202984183216011], [0.6156473283519475, -1.1179595238914406], [-0.45333173517687675, -0.7443755496445095], [-0.9608384951924838, -1.3248881225024327], [-0.6828001870946072, -1.7471243060844401], [-0.7254589325528211, -2.668882377542965], [-0.36271321962098957, -3.1642460329916866], [-0.551418785853645, -3.228082019019354], [-0.5577776413562441, -3.440589822269739]]"
712,1765.1279362511154,"[1728.4039332368864, 0, 0.0, 36.72400301422919, 0]",35.40347623825073,"[[0, 0], [-0.11501870686425741, 0.0], [-0.22594823130046113, -0.3131647181910384], [0.14129672403904497, -0.1549302569250849], [0.14090463740076548, -0.15224046228472746], [0.18812671444115872, -0.5473094239199907], [0.24297771729615122, -0.5391677470057957], [0.29894034863213265, -0.7775958740226543], [0.026959457493870576, -0.6487985919334223], [-0.2584014553519389, -1.3618443751810958]]"
713,1502.2601748128961,"[1085.1090654738312, 400, 0.0, 17.151109339065098, 0]",35.40614986419678,"[[0, 0], [-0.4911319739807811, 0.0], [-1.0528606148427548, -1.0132004216240182], [-1.6921302723148501, -2.1700671277876964], [-0.5520371019739163, -2.464756059852064], [-0.9772535525942467, -3.3932049857003435], [-1.3530794807497926, -4.287843720656152], [-1.5494924134914967, -4.800421617104943]]"
714,1476.0855852645013,"[1428.8112743340216, 0, 0.0, 47.2743109304796, 0]",35.446937799453735,"[[0, 0], [-0.37470414641651134, 0.0], [-1.228326815893364, -0.11394758397048738], [-0.8006569818166241, -0.9682731108239657], [0.48896334959692345, -1.287304615173678], [-0.7626497185785635, -0.13962132291861215], [1.070057051702861, 0.8664340619232422], [0.5146770433186171, -1.146479660820675], [1.5069563799621881, -1.7775976811059684], [1.4227833756260742, -2.4371444558618447], [0.8519771058739559, -2.9069275731410364]]"
715,1262.4780563961726,"[1179.9703326689694, 0, 0.0, 82.50772372720334, 0]",35.480828285217285,"[[0, 0], [0.27890998472838446, 0.0], [0.7801705810297151, -0.265095934757858], [0.454224340526309, -0.7373102295777176], [0.5719435860559026, -0.711838497167719], [0.5512316948678674, -0.3395858182038933], [0.8918226133991953, -0.38975723336513723], [0.7022492525958101, -0.4885098165495356], [0.768525096323168, -0.4323252231389043], [0.7882089774432129, -1.1078962718641439], [0.5551251521218259, 0.2441041154272468], [1.186843135326897, -1.712402754088139], [-1.4651080402638759, -1.5435100525873082], [-1.7206765210867698, -4.356639125551718]]"
716,1235.4537901336614,"[1211.2100887007982, 0, 0.0, 24.243701432863215, 0]",35.53686714172363,"[[0, 0], [-0.3786143774206771, 0.0], [-0.6755610398607426, 1.0983496813719078], [-1.2365765862653872, 2.7001616076690143], [-0.37332822282729583, 1.0358432832930526], [-1.6126522850004017, -0.7451720508532865], [-1.2488567823272367, -2.783667670379829], [-0.40649330953204077, -3.957607248484208]]"
717,1593.7084501041159,"[1528.296829973106, 0, 0.0, 65.41162013100993, 0]",35.563963890075684,"[[0, 0], [0.07568009833004805, 0.0], [0.15843364876247865, 0.33867619101985014], [-0.39477824483111473, 0.1549192187669598], [-0.4811430545662415, 0.23447958403443178], [-0.6392063821070695, 0.08160828162330107], [-0.7765060201637594, -0.5357507224417313], [-1.1200393522727736, -1.49221168537839], [-2.1741129197479214, -1.8283556213097722], [-2.494738672917664, -2.551396382522716], [-2.672348331161821, -2.527355650039784], [-2.521790224975275, -2.504928520084232], [-2.5948096568473447, -2.5676400236893193], [-2.4506232331300337, -2.7621325114444506]]"
718,1372.253203961292,"[1293.0890539336908, 0, 0.0, 79.16415002760122, 0]",35.56774163246155,"[[0, 0], [0.2641127969268261, 0.0], [0.08651747417637225, -0.5451425052516039], [-0.02633303999867116, -1.2421282209260547], [0.4659376518624504, -0.8693998822158212], [-0.0023308719887842055, -1.1291677154037036], [0.3891103338982453, -0.7552738861406938], [0.032655739360285096, -0.9236594399792215], [-0.19333864096283598, -1.4389065900592948], [0.33531377908774895, -0.5861302641815377], [0.35464905776234434, -1.6981167898238303], [-0.43434441069014446, -2.3099097613703408], [-0.736229193531635, -3.5766092202272217]]"
719,1576.488994033484,"[1524.78143683015, 0, 0.0, 51.707557203334005, 0]",35.68189525604248,"[[0, 0], [0.28640638444950717, 0.0], [0.8703059749754805, -0.31441879041348336], [0.8860863041483504, -0.6796371049738654], [1.0984271037206426, -0.8875032918248288], [0.6591104132211164, -1.914340588345739], [-0.16690476438773671, -2.79170152020536], [0.19616858225070694, -2.50171950652759], [0.1587616204985395, -2.7684400301441467], [0.8633296691457114, -1.946686827369136], [-0.6560178112964753, -2.404369586149732]]"
720,1396.0944878927621,"[977.0768013912981, 400, 0.0, 19.017686501464112, 0]",35.72836470603943,"[[0, 0], [-0.5, 0.0], [-0.9071596891198921, -1.327645839421232], [-1.3660673873456959, -3.0297179619118753], [0.35013695719982146, -2.6985253423657576], [1.1495528007500848, -4.2349295344019815], [1.8167651157008233, -5.454238611731191], [2.574553280851141, -5.848054395890418]]"
721,1582.689687795729,"[1539.7851877753744, 0, 0.0, 42.90450002035469, 0]",35.986188888549805,"[[0, 0], [0.28491278624585015, 0.0], [0.44437051036627906, -0.6406387527148081], [0.18688836881723775, -0.8959090898554544], [0.16941067838122859, -1.3700329105582423], [-0.043451758066688884, -1.8910735161010774], [0.05067402821849408, -1.730217749279604], [0.4222771883813514, -1.466623702805584], [1.521174570833849, -1.4224073566586963], [1.7734019354453237, -2.5084521596257803], [1.4577320698662317, -2.440338775791958]]"
